,district,county,region,ipc,year_month,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,prev_ipc,2prev_ipc,next_ipc
6782,Aweil South,Aweil South,Northern Bahr el Ghazal,3.0,2020-01-01,0.3615105,108.4855,0.02916333,0.0002689119,1.484764,0.6144822,0,0,81.86483,1985.158,17.76054,60365.49,4803.73,89.30435,3.0,4.0,3.0
6788,Koch,Koch,Unity,1.0,2009-11-01,0.479086,87.0066,0.6753074,-0.5581888,2.419744,-2.39132,0,0,0.942767,4428.075,10.10188,87627.0,5726.711,82.94444,1.0,1.0,2.0
6789,Koch,Koch,Unity,2.0,2009-12-01,0.3337016,74.90108,0.06338726,-0.001089137,0.09694195,-0.4852563,0,0,0.9423014,4428.075,10.10188,87627.0,5726.711,82.94444,1.0,1.0,2.0
6790,Koch,Koch,Unity,2.0,2010-01-01,0.2915277,78.43054,0.06911537,-0.004164537,0.04890977,-0.5095643,0,0,0.9474249,4428.075,10.10188,91092.0,5726.711,82.94444,1.0,1.0,1.0
6791,Koch,Koch,Unity,1.0,2010-02-01,0.2698554,85.16793,0.1013235,0.04322107,0.02212308,-0.05930491,0,0,0.9410449,4428.075,10.10188,91092.0,5726.711,82.94444,2.0,1.0,1.0
6792,Koch,Koch,Unity,1.0,2010-03-01,0.2541751,83.03054,0.9305002,-0.0637341,0.05303844,-0.3590265,0,0,0.9847044,4428.075,10.10188,91092.0,5726.711,82.94444,2.0,1.0,1.0
6793,Koch,Koch,Unity,1.0,2010-04-01,0.2706303,79.79962,2.922077,-2.482805,0.3109239,-1.769294,0,0,0.9885826,4428.075,10.10188,91092.0,5726.711,82.94444,2.0,1.0,2.0
6794,Koch,Koch,Unity,2.0,2010-05-01,0.4072947,90.02652,16.67012,2.724191,8.243532,1.108805,0,0,0.9823568,4428.075,10.10188,91092.0,5726.711,82.94444,1.0,2.0,2.0
6795,Koch,Koch,Unity,2.0,2010-06-01,0.551022,91.59592,24.27723,1.26197,15.72287,-0.5399049,1,0,1.020434,4428.075,10.10188,91092.0,5726.711,82.94444,1.0,2.0,2.0
6796,Koch,Koch,Unity,2.0,2010-07-01,0.663162,97.11705,28.86963,-1.532282,27.27662,2.85567,0,0,1.025109,4428.075,10.10188,91092.0,5726.711,82.94444,1.0,2.0,2.0
6797,Koch,Koch,Unity,2.0,2010-08-01,0.7210931,102.7619,40.46226,8.532213,30.79602,3.272135,0,0,1.003628,4428.075,10.10188,91092.0,5726.711,82.94444,2.0,1.0,2.0
6798,Koch,Koch,Unity,2.0,2010-09-01,0.7049457,106.0552,22.62856,-1.687768,28.74894,5.45367,0,0,1.018884,4428.075,10.10188,91092.0,5726.711,82.94444,2.0,1.0,2.0
6799,Koch,Koch,Unity,2.0,2010-10-01,0.642114,103.2818,17.01814,4.132436,22.80781,7.169878,0,0,1.142797,4428.075,10.10188,91092.0,5726.711,82.94444,2.0,1.0,2.0
6800,Koch,Koch,Unity,2.0,2010-11-01,0.5636788,102.3695,0.659685,-0.5738113,9.356013,4.544949,1,6,1.202078,4428.075,10.10188,91092.0,5726.711,82.94444,2.0,2.0,2.0
6801,Koch,Koch,Unity,2.0,2010-12-01,0.4106181,92.16539,0.06338726,-0.001089137,0.35139,-0.2308082,0,0,1.196491,4428.075,10.10188,91092.0,5726.711,82.94444,2.0,2.0,2.0
6802,Koch,Koch,Unity,2.0,2011-01-01,0.3281244,88.27625,0.06911537,-0.004164536,0.3966889,-0.1617852,0,0,1.191662,4428.075,10.10188,93908.0,5726.711,82.94444,2.0,2.0,2.0
6803,Koch,Koch,Unity,2.0,2011-02-01,0.2697924,85.14807,0.04718879,-0.01091363,0.0270912,-0.05433679,0,0,1.186775,4428.075,10.10188,93908.0,5726.711,82.94444,2.0,2.0,2.0
6804,Koch,Koch,Unity,2.0,2011-03-01,0.2614493,85.40677,0.711077,-0.2831573,0.01458227,-0.3974827,0,0,1.190754,4428.075,10.10188,93908.0,5726.711,82.94444,2.0,2.0,2.0
6805,Koch,Koch,Unity,2.0,2011-04-01,0.2677613,78.95368,1.849104,-3.555779,0.3970529,-1.683165,0,0,1.208845,4428.075,10.10188,93908.0,5726.711,82.94444,2.0,2.0,3.0
6806,Koch,Koch,Unity,2.0,2011-05-01,0.3727682,82.39495,13.19704,-0.7488824,3.903526,-3.231201,0,0,1.210642,4428.075,10.10188,93908.0,5726.711,82.94444,2.0,2.0,3.0
6807,Koch,Koch,Unity,3.0,2011-06-01,0.6068129,100.87,27.16533,4.150068,15.16724,-1.095536,0,0,1.303331,4428.075,10.10188,93908.0,5726.711,82.94444,2.0,2.0,3.0
6808,Koch,Koch,Unity,3.0,2011-07-01,0.6961661,101.9503,34.1931,3.791188,23.63251,-0.7884333,0,0,1.347713,4428.075,10.10188,93908.0,5726.711,82.94444,2.0,2.0,1.0
6809,Koch,Koch,Unity,3.0,2011-08-01,0.7367545,104.9938,36.0626,4.132558,30.53879,3.014897,0,0,1.454269,4428.075,10.10188,93908.0,5726.711,82.94444,3.0,2.0,1.0
6810,Koch,Koch,Unity,2.0,2011-09-01,0.7144489,107.4849,30.94412,6.627789,31.88702,8.591749,0,0,1.57664,4428.075,10.10188,93908.0,5726.711,82.94444,3.0,2.0,1.0
6811,Koch,Koch,Unity,1.0,2011-10-01,0.6847956,110.147,15.54754,2.661844,24.61674,8.97881,0,0,1.611853,4428.075,10.10188,93908.0,5726.711,82.94444,3.0,2.0,2.0
6812,Koch,Koch,Unity,2.0,2011-11-01,0.5655302,102.7057,0.3690787,-0.8644175,6.662672,1.851608,0,0,1.67927,4428.075,10.10188,93908.0,5726.711,82.94444,1.0,3.0,2.0
6813,Koch,Koch,Unity,2.0,2011-12-01,0.4156689,93.29907,0.06338726,-0.001089137,0.3986213,-0.183577,0,0,1.690031,4428.075,10.10188,93908.0,5726.711,82.94444,1.0,3.0,2.0
6814,Koch,Koch,Unity,2.0,2012-01-01,0.3083614,82.95937,0.06932882,-0.003951079,0.2378993,-0.3205748,0,0,1.759964,4428.075,10.10188,96723.0,5726.711,82.94444,1.0,3.0,2.0
6815,Koch,Koch,Unity,2.0,2012-02-01,0.2546377,80.36513,0.04732003,-0.01078239,0.01141849,-0.0700095,0,0,1.815768,4428.075,10.10188,96723.0,5726.711,82.94444,2.0,1.0,2.0
6816,Koch,Koch,Unity,2.0,2012-03-01,0.2405335,78.57427,0.754855,-0.2393793,0.007511953,-0.404553,0,0,1.863952,4428.075,10.10188,96723.0,5726.711,82.94444,2.0,1.0,2.0
6817,Koch,Koch,Unity,2.0,2012-04-01,0.2709544,79.8952,5.746423,0.3415405,0.9830192,-1.097198,0,0,1.937079,4428.075,10.10188,96723.0,5726.711,82.94444,2.0,1.0,2.0
6818,Koch,Koch,Unity,2.0,2012-05-01,0.3832329,84.70802,17.82213,3.876203,10.56802,3.433298,0,0,2.15958,4428.075,10.10188,96723.0,5726.711,82.94444,2.0,2.0,2.0
6819,Koch,Koch,Unity,2.0,2012-06-01,0.5768614,95.89119,24.93606,1.920797,16.57484,0.3120601,0,0,2.166084,4428.075,10.10188,96723.0,5726.711,82.94444,2.0,2.0,2.0
6820,Koch,Koch,Unity,2.0,2012-07-01,0.7075504,103.6175,41.21706,10.81515,27.95431,3.533367,0,0,2.073196,4428.075,10.10188,96723.0,5726.711,82.94444,2.0,2.0,1.0
6821,Koch,Koch,Unity,2.0,2012-08-01,0.7429169,105.872,38.29376,6.363715,32.92978,5.405894,0,0,2.055786,4428.075,10.10188,96723.0,5726.711,82.94444,2.0,2.0,1.0
6822,Koch,Koch,Unity,2.0,2012-09-01,0.7057959,106.1831,18.39567,-5.920665,30.47294,7.177667,0,0,2.104321,4428.075,10.10188,96723.0,5726.711,82.94444,2.0,2.0,1.0
6823,Koch,Koch,Unity,1.0,2012-10-01,0.6302452,101.3728,12.11781,-0.7678873,24.95051,9.312583,0,0,2.176849,4428.075,10.10188,96723.0,5726.711,82.94444,2.0,2.0,1.0
6824,Koch,Koch,Unity,1.0,2012-11-01,0.5334225,96.87462,2.726884,1.493388,9.953444,5.142381,0,0,2.167344,4428.075,10.10188,96723.0,5726.711,82.94444,1.0,2.0,1.0
6825,Koch,Koch,Unity,1.0,2012-12-01,0.4498858,100.9792,0.06338726,-0.001089137,1.307872,0.725674,0,0,2.176687,4428.075,10.10188,96723.0,5726.711,82.94444,1.0,2.0,1.0
6826,Koch,Koch,Unity,1.0,2013-01-01,0.3951593,106.3108,0.07912259,0.005842687,0.2365815,-0.3218926,0,0,2.131131,4428.075,10.10188,99538.0,5726.711,82.94444,1.0,2.0,2.0
6827,Koch,Koch,Unity,2.0,2013-02-01,0.2935623,92.64999,0.05200116,-0.006101255,0.05189609,-0.0295319,0,0,2.081307,4428.075,10.10188,99538.0,5726.711,82.94444,1.0,1.0,2.0
6828,Koch,Koch,Unity,2.0,2013-03-01,0.3039328,99.2847,0.8429178,-0.1513165,0.1185473,-0.2935177,0,0,1.982049,4428.075,10.10188,99538.0,5726.711,82.94444,1.0,1.0,2.0
6829,Koch,Koch,Unity,2.0,2013-04-01,0.305832,90.17942,2.677032,-2.727851,0.0917589,-1.988459,0,0,2.02555,4428.075,10.10188,99538.0,5726.711,82.94444,1.0,1.0,2.0
6830,Koch,Koch,Unity,2.0,2013-05-01,0.3942561,87.14452,18.62578,4.679853,5.235863,-1.898864,0,0,2.040996,4428.075,10.10188,99538.0,5726.711,82.94444,2.0,1.0,2.0
6831,Koch,Koch,Unity,2.0,2013-06-01,0.553341,91.98142,31.46937,8.45411,13.01435,-3.248429,0,0,2.035738,4428.075,10.10188,99538.0,5726.711,82.94444,2.0,1.0,2.0
6832,Koch,Koch,Unity,2.0,2013-07-01,0.6687273,97.93206,23.19161,-7.210298,23.7771,-0.643848,0,0,2.066192,4428.075,10.10188,99538.0,5726.711,82.94444,2.0,1.0,1.0
6833,Koch,Koch,Unity,2.0,2013-08-01,0.7532346,107.3423,22.19215,-9.737892,34.66778,7.143896,0,0,2.069598,4428.075,10.10188,99538.0,5726.711,82.94444,2.0,2.0,1.0
6834,Koch,Koch,Unity,2.0,2013-09-01,0.7116397,107.0622,30.34149,6.025155,28.17924,4.883969,0,0,2.055965,4428.075,10.10188,99538.0,5726.711,82.94444,2.0,2.0,1.0
6835,Koch,Koch,Unity,1.0,2013-10-01,0.658038,105.8432,8.538955,-4.346745,18.1054,2.467475,0,0,2.060224,4428.075,10.10188,99538.0,5726.711,82.94444,2.0,2.0,2.0
6836,Koch,Koch,Unity,2.0,2013-11-01,0.6009465,109.1376,0.4930277,-0.7404685,6.565043,1.753979,0,0,2.064261,4428.075,10.10188,99538.0,5726.711,82.94444,1.0,2.0,2.0
6837,Koch,Koch,Unity,2.0,2013-12-01,0.5145764,115.4994,0.06767252,0.003196124,1.358242,0.7760439,1,7,2.03139,4428.075,10.10188,99538.0,5726.711,82.94444,1.0,2.0,2.0
6838,Koch,Koch,Unity,2.0,2014-01-01,0.4168091,112.1354,0.06965845,-0.003621455,0.2411008,-0.3173733,0,0,2.113464,4428.075,10.10188,102354.0,5726.711,82.94444,1.0,2.0,3.0
6839,Koch,Koch,Unity,2.0,2014-02-01,0.3524139,111.2239,0.1114038,0.05330141,0.1638582,0.08243024,0,0,2.093692,4428.075,10.10188,102354.0,5726.711,82.94444,2.0,1.0,3.0
6840,Koch,Koch,Unity,2.0,2014-03-01,0.3689919,120.5374,0.9758007,-0.01843355,1.127735,0.7156698,0,0,2.135009,4428.075,10.10188,102354.0,5726.711,82.94444,2.0,1.0,3.0
6841,Koch,Koch,Unity,3.0,2014-04-01,0.4361849,128.616,14.50567,9.100785,8.925621,6.845404,3,0,2.182612,4428.075,10.10188,102354.0,5726.711,82.94444,2.0,1.0,4.0
6842,Koch,Koch,Unity,3.0,2014-05-01,0.5978594,132.148,23.72076,9.774832,18.49112,11.3564,0,0,2.211166,4428.075,10.10188,102354.0,5726.711,82.94444,3.0,2.0,4.0
6843,Koch,Koch,Unity,3.0,2014-06-01,0.6429903,106.8837,29.52591,6.510641,20.78165,4.518873,0,0,2.271574,4428.075,10.10188,102354.0,5726.711,82.94444,3.0,2.0,4.0
6844,Koch,Koch,Unity,4.0,2014-07-01,0.7389307,108.213,33.59892,3.197003,29.77697,5.356025,0,0,2.303915,4428.075,10.10188,102354.0,5726.711,82.94444,3.0,2.0,3.0
6845,Koch,Koch,Unity,4.0,2014-08-01,0.6958369,99.16268,28.06032,-3.86973,30.41889,2.894999,0,0,2.330479,4428.075,10.10188,102354.0,5726.711,82.94444,4.0,3.0,3.0
6846,Koch,Koch,Unity,3.0,2014-09-01,0.6609436,99.4353,27.78135,3.465021,27.41192,4.116648,0,0,2.309264,4428.075,10.10188,102354.0,5726.711,82.94444,4.0,3.0,3.0
6847,Koch,Koch,Unity,3.0,2014-10-01,0.6702625,107.8094,13.39179,0.506086,22.07704,6.439115,0,0,2.381938,4428.075,10.10188,102354.0,5726.711,82.94444,4.0,3.0,3.0
6848,Koch,Koch,Unity,3.0,2014-11-01,0.6177161,112.1831,0.7635557,-0.4699405,12.54566,7.734594,0,0,2.562514,4428.075,10.10188,102354.0,5726.711,82.94444,3.0,4.0,3.0
6849,Koch,Koch,Unity,3.0,2014-12-01,0.5551164,124.5988,0.06767252,0.003196124,1.12513,0.5429319,0,0,2.58232,4428.075,10.10188,102354.0,5726.711,82.94444,3.0,4.0,3.0
6850,Koch,Koch,Unity,3.0,2015-01-01,0.4738091,127.4702,0.06965845,-0.003621455,1.612811,1.054337,0,0,2.533839,4428.075,10.10188,105169.0,5726.711,82.94444,3.0,4.0,3.0
6851,Koch,Koch,Unity,3.0,2015-02-01,0.3792165,119.6829,0.05251902,-0.005583397,0.2825469,0.2011189,0,0,2.556194,4428.075,10.10188,105169.0,5726.711,82.94444,3.0,3.0,3.0
6852,Koch,Koch,Unity,3.0,2015-03-01,0.3779029,123.4483,1.659343,0.6651092,1.844527,1.432462,0,0,2.583528,4428.075,10.10188,105169.0,5726.711,82.94444,3.0,3.0,3.0
6853,Koch,Koch,Unity,3.0,2015-04-01,0.4269298,125.887,2.938303,-2.466579,1.932343,-0.1478745,0,0,2.651617,4428.075,10.10188,105169.0,5726.711,82.94444,3.0,3.0,4.0
6854,Koch,Koch,Unity,3.0,2015-05-01,0.5697229,125.9289,9.351791,-4.594134,7.007583,-0.1271439,0,0,2.811602,4428.075,10.10188,105169.0,5726.711,82.94444,3.0,3.0,4.0
6855,Koch,Koch,Unity,4.0,2015-06-01,0.6100273,101.4043,22.31954,-0.6957279,15.15389,-1.10889,0,0,3.371887,4428.075,10.10188,105169.0,5726.711,82.94444,3.0,3.0,4.0
6856,Koch,Koch,Unity,4.0,2015-07-01,0.6255948,91.6155,24.50685,-5.895059,17.3585,-7.062443,0,0,3.548431,4428.075,10.10188,105169.0,5726.711,82.94444,3.0,3.0,4.0
6857,Koch,Koch,Unity,4.0,2015-08-01,0.6819679,97.18622,33.04417,1.114129,21.85183,-5.67206,1,0,3.760168,4428.075,10.10188,105169.0,5726.711,82.94444,4.0,3.0,4.0
6858,Koch,Koch,Unity,4.0,2015-09-01,0.6555636,98.6259,25.24946,0.9331254,19.37906,-3.916211,3,66,3.77019,4428.075,10.10188,105169.0,5726.711,82.94444,4.0,3.0,4.0
6859,Koch,Koch,Unity,4.0,2015-10-01,0.6184498,99.47553,16.08848,3.202777,14.71257,-0.9253577,3,51,3.905843,4428.075,10.10188,105169.0,5726.711,82.94444,4.0,3.0,4.0
6860,Koch,Koch,Unity,4.0,2015-11-01,0.5665062,102.8829,1.060239,-0.1732574,2.031296,-2.779768,4,8,3.970979,4428.075,10.10188,105169.0,5726.711,82.94444,4.0,4.0,4.0
6861,Koch,Koch,Unity,4.0,2015-12-01,0.4517829,101.4051,0.07083951,0.006363116,1.056665,0.4744664,0,0,4.203355,4428.075,10.10188,105169.0,5726.711,82.94444,4.0,4.0,4.0
6862,Koch,Koch,Unity,4.0,2016-01-01,0.3657982,98.41176,0.06965845,-0.003621455,0.4346255,-0.1238486,0,0,4.497915,4428.075,10.10188,119613.0,5726.711,82.94444,4.0,4.0,4.0
6863,Koch,Koch,Unity,4.0,2016-02-01,0.3171722,100.1014,0.06668425,0.008581839,0.04624099,-0.035187,0,0,4.8822,4428.075,10.10188,119613.0,5726.711,82.94444,4.0,4.0,3.0
6864,Koch,Koch,Unity,3.0,2016-03-01,0.321756,105.107,1.803574,0.8093402,0.5081304,0.09606538,6,18,5.557652,4428.075,10.10188,119613.0,5726.711,82.94444,4.0,4.0,3.0
6865,Koch,Koch,Unity,3.0,2016-04-01,0.3825462,112.7998,7.335452,1.930569,2.566594,0.4863767,0,0,6.156997,4428.075,10.10188,119613.0,5726.711,82.94444,4.0,4.0,3.0
6866,Koch,Koch,Unity,3.0,2016-05-01,0.5927445,131.0175,21.28537,7.339443,17.64378,10.50906,0,0,6.828842,4428.075,10.10188,119613.0,5726.711,82.94444,4.0,4.0,3.0
6867,Koch,Koch,Unity,3.0,2016-06-01,0.737026,122.5152,27.57667,4.561404,24.80404,8.541261,0,0,7.421559,4428.075,10.10188,119613.0,5726.711,82.94444,4.0,4.0,4.0
6868,Koch,Koch,Unity,3.0,2016-07-01,0.7452758,109.1422,29.88818,-0.5137281,34.96751,10.54657,0,0,8.20741,4428.075,10.10188,119613.0,5726.711,82.94444,3.0,4.0,4.0
6869,Koch,Koch,Unity,3.0,2016-08-01,0.6940929,98.91414,26.13924,-5.790805,29.61416,2.090277,1,5,9.79972,4428.075,10.10188,119613.0,5726.711,82.94444,3.0,4.0,4.0
6870,Koch,Koch,Unity,3.0,2016-09-01,0.6436662,96.83602,17.76912,-6.547214,23.6585,0.3632251,6,13,11.53114,4428.075,10.10188,119613.0,5726.711,82.94444,3.0,4.0,4.0
6871,Koch,Koch,Unity,4.0,2016-10-01,0.6207261,99.84168,12.57411,-0.3115864,9.842686,-5.795243,0,0,12.922,4428.075,10.10188,119613.0,5726.711,82.94444,3.0,4.0,4.0
6872,Koch,Koch,Unity,4.0,2016-11-01,0.5842666,106.1084,0.4514141,-0.7820821,0.9364347,-3.874629,2,18,14.09543,4428.075,10.10188,119613.0,5726.711,82.94444,4.0,3.0,4.0
6873,Koch,Koch,Unity,4.0,2016-12-01,0.5386564,120.9043,0.06767252,0.003196124,0.5591366,-0.02306167,7,7,16.07728,4428.075,10.10188,119613.0,5726.711,82.94444,4.0,3.0,4.0
6874,Koch,Koch,Unity,4.0,2017-01-01,0.4729557,127.2406,0.06965845,-0.003621455,0.1795642,-0.3789099,1,10,16.45754,4428.075,10.10188,134058.0,5726.711,82.94444,4.0,3.0,4.0
6875,Koch,Koch,Unity,4.0,2017-02-01,0.4130261,130.3535,0.05200116,-0.006101255,0.2041985,0.1227705,2,22,17.10125,4428.075,10.10188,134058.0,5726.711,82.94444,4.0,3.0,4.0
6876,Koch,Koch,Unity,4.0,2017-03-01,0.3562473,116.3741,0.9192436,-0.07499065,0.06823198,-0.343833,1,0,18.416,4428.075,10.10188,134058.0,5726.711,82.94444,4.0,4.0,4.0
6877,Koch,Koch,Unity,3.0,2017-04-01,0.3765269,111.0249,4.547169,-0.8577129,2.024837,-0.05538021,0,0,20.24309,4428.075,10.10188,134058.0,5726.711,82.94444,4.0,4.0,4.0
6878,Koch,Koch,Unity,3.0,2017-05-01,0.5476426,121.0484,14.3869,0.4409711,10.66774,3.533011,0,0,21.97875,4428.075,10.10188,134058.0,5726.711,82.94444,4.0,4.0,4.0
6879,Koch,Koch,Unity,4.0,2017-06-01,0.7017441,116.6503,27.2351,4.219832,22.92954,6.66676,0,0,26.60116,4428.075,10.10188,134058.0,5726.711,82.94444,4.0,4.0,3.0
6880,Koch,Koch,Unity,4.0,2017-07-01,0.7061435,103.4115,37.05511,6.653199,26.40788,1.986935,2,17,28.27451,4428.075,10.10188,134058.0,5726.711,82.94444,4.0,4.0,3.0
6881,Koch,Koch,Unity,3.0,2017-08-01,0.702486,100.1102,38.21826,6.288219,29.67102,2.147136,0,0,28.80449,4428.075,10.10188,134058.0,5726.711,82.94444,4.0,4.0,3.0
6882,Koch,Koch,Unity,4.0,2017-09-01,0.6777811,101.9684,24.10985,-0.2064836,26.67616,3.380886,7,66,27.89819,4428.075,10.10188,134058.0,5726.711,82.94444,4.0,4.0,3.0
6883,Koch,Koch,Unity,3.0,2017-10-01,0.6166746,99.19,10.53208,-2.353617,18.27966,2.641736,1,10,28.33731,4428.075,10.10188,134058.0,5726.711,82.94444,4.0,4.0,4.0
6884,Koch,Koch,Unity,3.0,2017-11-01,0.5941641,107.9059,2.079922,0.8464258,12.76541,7.954348,0,0,28.95922,4428.075,10.10188,134058.0,5726.711,82.94444,3.0,4.0,4.0
6885,Koch,Koch,Unity,3.0,2017-12-01,0.4892313,109.8105,0.06767252,0.003196124,1.020246,0.4380477,3,22,28.07071,4428.075,10.10188,134058.0,5726.711,82.94444,3.0,4.0,4.0
6886,Koch,Koch,Unity,3.0,2018-01-01,0.3828144,102.9897,0.06965845,-0.003621455,0.5786776,0.02020351,4,0,28.41536,4428.075,10.10188,148502.0,5726.711,82.94444,3.0,4.0,4.0
6887,Koch,Koch,Unity,4.0,2018-02-01,0.3285329,103.6869,0.1097482,0.05164581,0.1222729,0.04084487,8,16,29.1065,4428.075,10.10188,148502.0,5726.711,82.94444,3.0,4.0,4.0
6888,Koch,Koch,Unity,3.0,2018-03-01,0.3592884,117.3675,1.222001,0.2277667,1.653687,1.241622,1,2,33.30311,4428.075,10.10188,148502.0,5726.711,82.94444,4.0,3.0,4.0
6889,Koch,Koch,Unity,3.0,2018-04-01,0.3966794,116.9672,6.222204,0.8173214,3.175622,1.095404,3,15,35.69922,4428.075,10.10188,148502.0,5726.711,82.94444,4.0,3.0,4.0
6890,Koch,Koch,Unity,3.0,2018-05-01,0.4768492,105.4005,16.76767,2.821745,7.955406,0.8206789,0,0,37.46042,4428.075,10.10188,148502.0,5726.711,82.94444,4.0,3.0,4.0
6891,Koch,Koch,Unity,4.0,2018-06-01,0.6188932,102.8781,24.38689,1.371627,20.19716,3.934388,8,4,40.09264,4428.075,10.10188,148502.0,5726.711,82.94444,4.0,3.0,3.0
6892,Koch,Koch,Unity,3.0,2018-07-01,0.7248175,106.1462,30.82716,0.4252461,25.88847,1.467528,1,3,43.5489,4428.075,10.10188,148502.0,5726.711,82.94444,4.0,4.0,3.0
6893,Koch,Koch,Unity,3.0,2018-08-01,0.7244273,103.237,33.39366,1.46361,28.79731,1.27342,0,0,45.27474,4428.075,10.10188,148502.0,5726.711,82.94444,4.0,4.0,3.0
6894,Koch,Koch,Unity,4.0,2018-09-01,0.6847169,103.0119,33.3581,9.041764,22.48571,-0.8095614,3,0,47.07423,4428.075,10.10188,148502.0,5726.711,82.94444,4.0,4.0,3.0
6895,Koch,Koch,Unity,3.0,2018-10-01,0.6496144,104.4883,12.48315,-0.4025551,16.18229,0.5443582,2,3,48.13194,4428.075,10.10188,148502.0,5726.711,82.94444,4.0,4.0,4.0
6896,Koch,Koch,Unity,3.0,2018-11-01,0.537618,97.63657,0.9362968,-0.2971994,2.149131,-2.661932,0,0,49.15115,4428.075,10.10188,148502.0,5726.711,82.94444,3.0,4.0,4.0
6897,Koch,Koch,Unity,4.0,2018-12-01,0.3664817,82.25874,0.06767252,0.003196124,0.3490984,-0.2330999,0,0,51.22705,4428.075,10.10188,148502.0,5726.711,82.94444,3.0,4.0,4.0
6898,Koch,Koch,Unity,4.0,2019-01-01,0.3138399,84.43324,0.06965845,-0.003621455,0.05322412,-0.50525,0,0,51.6207,4428.075,10.10188,162946.0,5726.711,82.94444,3.0,4.0,4.0
6899,Koch,Koch,Unity,4.0,2019-02-01,0.2923796,92.27671,0.05258788,-0.005514537,0.1153234,0.03389538,0,0,53.18938,4428.075,10.10188,162946.0,5726.711,82.94444,3.0,4.0,4.0
6900,Koch,Koch,Unity,4.0,2019-03-01,0.2946355,96.40689,0.89971,-0.09210058,0.01385117,-0.3872028,0,0,57.27997,4428.075,10.10188,162946.0,5726.711,82.94444,4.0,3.0,4.0
6901,Koch,Koch,Unity,4.0,2019-04-01,0.2964641,87.76338,5.119662,-0.2852201,1.034728,-1.00368,0,0,60.15802,4428.075,10.10188,162946.0,5726.711,82.94444,4.0,3.0,4.0
6902,Koch,Koch,Unity,4.0,2019-05-01,0.3831673,84.69352,18.57189,4.625965,5.063203,-2.071524,0,0,63.91064,4428.075,10.10188,162946.0,5726.711,82.94444,4.0,3.0,4.0
6903,Koch,Koch,Unity,4.0,2019-06-01,0.7026354,116.7985,35.04548,12.03022,26.11454,9.851768,0,0,67.89367,4428.075,10.10188,162946.0,5726.711,82.94444,4.0,3.0,3.0
6904,Koch,Koch,Unity,3.0,2019-07-01,0.7348174,107.6106,29.29078,-1.111135,33.22865,8.807704,0,0,69.58488,4428.075,10.10188,162946.0,5726.711,82.94444,4.0,4.0,3.0
6905,Koch,Koch,Unity,3.0,2019-08-01,0.7344478,104.665,32.60678,0.6767308,32.13649,4.612598,1,1,70.15751,4428.075,10.10188,162946.0,5726.711,82.94444,4.0,4.0,3.0
6906,Koch,Koch,Unity,3.0,2019-09-01,0.7189224,108.1579,26.63758,2.321249,28.64731,5.352035,0,0,72.10219,4428.075,10.10188,162946.0,5726.711,82.94444,4.0,4.0,3.0
6907,Koch,Koch,Unity,3.0,2019-10-01,0.6954993,111.8687,13.31986,0.4341564,26.30554,10.66761,0,0,73.95822,4428.075,10.10188,162946.0,5726.711,82.94444,4.0,4.0,3.0
6908,Koch,Koch,Unity,3.0,2019-11-01,0.6534182,118.667,0.7741719,-0.4593243,19.24852,14.43745,0,0,77.31668,4428.075,10.10188,162946.0,5726.711,82.94444,3.0,4.0,3.0
6909,Koch,Koch,Unity,3.0,2019-12-01,0.5540902,124.3684,0.06767224,0.003195852,1.347868,0.7656694,0,0,82.66091,4428.075,10.10188,162946.0,5726.711,82.94444,3.0,4.0,3.0
6910,Koch,Koch,Unity,3.0,2020-01-01,0.4273204,114.9632,0.06965771,-0.003529332,1.279871,0.7213971,0,0,79.64887,4428.075,10.10188,104519.5,5726.711,82.94444,3.0,4.0,3.0
6916,Aweil Center,Aweil Centre,Northern Bahr el Ghazal,1.0,2009-11-01,0.4946475,101.1803,5.601856,3.10865,2.968859,-0.8824999,0,0,0.9081359,11202.96,0.173833,48376.0,3754.86,81.76336,2.0,2.0,1.0
6917,Aweil Center,Aweil Centre,Northern Bahr el Ghazal,1.0,2009-12-01,0.3571106,98.45808,0.1539995,-0.01217517,0.1224428,-0.4237177,0,0,0.9345092,11202.96,0.173833,48376.0,3754.86,81.76336,2.0,2.0,1.0
6918,Aweil Center,Aweil Centre,Northern Bahr el Ghazal,1.0,2010-01-01,0.3282521,97.99174,0.05826598,-0.004032707,0.09092858,-0.6156069,0,0,0.9625388,11202.96,0.173833,48267.0,3754.86,81.76336,2.0,2.0,2.0
6919,Aweil Center,Aweil Centre,Northern Bahr el Ghazal,1.0,2010-02-01,0.3253251,101.3265,0.2300911,-0.02050707,0.07896965,-0.04742619,0,0,1.001245,11202.96,0.173833,48267.0,3754.86,81.76336,1.0,2.0,2.0
6920,Aweil Center,Aweil Centre,Northern Bahr el Ghazal,2.0,2010-03-01,0.3197174,98.37775,2.562679,0.3891205,0.2115722,-0.0681806,0,0,0.9803323,11202.96,0.173833,48267.0,3754.86,81.76336,1.0,2.0,2.0
6921,Aweil Center,Aweil Centre,Northern Bahr el Ghazal,2.0,2010-04-01,0.3353048,91.16921,5.113513,-0.6385961,0.5529129,-0.781249,0,0,1.004155,11202.96,0.173833,48267.0,3754.86,81.76336,1.0,2.0,2.0
